9,9,2,0,37,12,2,0,0,2,4,21,76,29,16,10,4,1,2,26,3,15,49,58,12,0,0,0,1,5,7,16,24,2,1,0,51,6,0,0,0,4,18,21,148,128,27,16,0,0,2,17,20,40,44,148,63,0,0,0,0,0,0,53,64,0,0,0,64,1,0,0,0,0,2,58,148,23,2,6,2,0,0,134,92,10,4,143,148,0,0,20,0,0,0,69,141,0,0,0,43,1,0,0,0,0,0,8,148,1,0,0,0,0,0,58,75,1,0,31,46,0,0,15,0,0,0,22,47,0,0,0
12,223,2,0,0,0,0,1,8,12,26,34,10,3,1,4,17,25,36,78,4,5,11,14,6,13,107,56,0,4,8,18,17,44,107,36,11,5,14,62,83,7,22,57,107,55,17,12,4,2,22,107,25,42,69,39,5,11,28,15,1,18,42,85,48,35,20,7,24,11,28,66,50,7,26,45,74,26,28,63,56,17,65,107,65,23,9,17,6,23,101,105,2,5,5,30,35,84,42,4,82,66,11,21,13,6,14,59,27,43,42,107,69,24,12,22,107,79,20,27,14,21,23,36,9,5,4,41,84,77,19,14
12,223,2,0,42,6,0,2,17,29,8,21,54,18,7,12,45,108,12,10,108,22,3,0,0,12,26,32,92,27,1,0,2,11,17,11,34,51,55,19,61,65,10,10,100,108,70,32,57,54,13,19,64,94,79,23,23,5,4,7,98,6,3,6,16,6,8,76,17,26,48,39,108,88,37,13,108,95,53,18,22,20,10,59,34,13,21,45,36,8,18,64,26,2,11,48,55,40,22,53,73,40,42,8,2,4,30,60,14,57,65,15,49,64,46,25,8,2,3,5,19,35,80,65,31,13,19,22,62,60,35,13
17,242,2,2,2,6,54,37,14,4,1,3,15,3,6,26,72,13,58,34,96,9,0,1,6,4,55,77,116,80,14,0,0,0,1,15,4,5,21,37,46,24,32,8,25,4,8,59,128,9,0,1,128,67,0,7,11,0,2,20,128,128,4,0,0,0,8,50,40,51,28,13,14,16,26,18,10,7,26,94,128,40,8,5,87,13,0,15,39,4,65,116,72,15,0,0,0,0,128,128,10,14,5,6,16,28,32,9,0,0,1,16,69,75,21,3,3,3,0,13,51,9,17,9,17,7,0,0,0,0,25,52
17,242,2,0,0,0,21,123,30,1,0,0,19,8,20,75,17,7,1,1,52,57,16,3,0,0,0,3,27,34,23,8,0,1,3,12,0,0,19,123,123,123,8,0,20,5,22,123,123,70,0,3,123,89,11,8,13,4,9,40,15,37,36,31,16,42,24,13,0,0,0,2,100,123,12,0,28,7,0,1,113,123,1,2,123,51,2,0,9,6,8,42,21,23,35,25,14,26,17,16,6,3,15,43,55,29,10,6,31,13,52,100,55,16,0,1,75,27,9,9,3,2,14,35,18,8,15,5,1,12,35,51
21,212,2,0,14,21,36,40,43,5,5,15,60,3,7,37,37,12,14,81,69,1,0,2,5,5,21,132,9,0,1,29,72,27,2,9,16,1,4,23,17,18,44,81,29,4,9,57,123,132,44,35,132,16,0,3,14,34,32,117,49,3,1,38,42,35,11,7,14,7,10,10,10,29,100,55,54,55,74,50,67,69,45,18,132,75,52,18,11,9,27,68,25,1,5,52,19,7,41,98,45,49,56,20,2,1,2,5,35,82,59,10,15,8,10,4,23,24,39,15,16,11,23,20,28,20,11,12,7,3,23,77
22,63,2,0,0,0,0,0,0,2,1,6,2,0,0,0,50,87,6,4,108,0,0,0,18,53,13,45,26,0,0,0,0,1,2,4,1,0,0,0,17,15,0,2,24,1,0,0,148,148,6,10,148,5,0,0,26,55,7,54,40,0,0,0,0,2,5,8,0,0,0,0,61,51,1,0,58,12,0,2,148,148,4,5,148,51,0,1,14,11,1,11,36,5,0,0,0,0,1,2,0,0,0,0,99,92,1,0,82,10,2,2,125,111,5,8,148,14,0,0,0,1,1,10,22,1,0,0,0,0,2,2
22,63,2,0,0,0,1,94,92,0,0,0,75,7,3,117,123,3,2,8,150,8,1,3,1,0,0,14,21,3,3,0,0,0,0,0,0,0,0,46,62,0,0,0,54,7,1,150,150,1,0,10,150,12,0,12,17,0,0,41,37,1,0,1,0,0,0,3,0,3,2,17,16,0,0,0,22,13,2,150,150,0,0,1,150,51,2,59,24,0,0,4,42,4,2,2,0,0,0,0,0,6,2,2,0,0,0,0,1,5,4,90,47,0,0,0,104,45,10,59,18,0,0,0,27,4,2,1,0,0,0,0
23,173,2,0,3,47,15,9,42,20,2,0,48,121,31,2,4,6,1,2,81,53,4,0,6,26,19,37,27,4,0,0,6,43,33,20,82,83,5,1,4,10,9,12,58,114,14,1,8,121,70,30,89,11,3,3,49,69,30,68,21,2,0,2,63,57,107,55,28,18,7,0,1,18,40,15,62,12,2,4,13,89,57,24,121,31,2,7,82,57,38,51,2,1,0,5,121,99,42,16,0,17,61,17,7,5,8,1,9,6,12,21,65,30,25,13,21,0,0,8,16,80,121,52,0,0,0,0,26,113,48,3
23,173,2,0,23,6,0,0,3,12,46,78,19,12,1,2,20,18,16,18,23,27,17,37,15,4,0,2,11,3,4,31,10,2,1,16,92,113,36,13,0,2,12,19,57,32,58,105,4,2,5,18,113,48,36,72,33,1,1,18,6,1,7,80,113,7,7,10,113,36,12,9,0,0,20,113,34,14,60,113,4,2,38,113,89,30,69,45,36,5,2,34,4,2,7,113,113,7,1,5,24,86,26,0,0,0,10,59,55,113,29,10,0,0,14,82,54,26,36,23,1,0,0,28,6,6,16,113,29,0,0,1
35,178,2,0,1,4,16,90,24,50,117,6,5,19,47,52,85,51,46,4,12,72,117,65,24,0,0,0,5,46,70,72,21,2,0,0,1,1,6,94,63,36,83,30,42,17,21,36,33,5,7,36,117,55,98,52,0,0,0,46,13,17,116,117,45,4,2,2,11,2,16,14,11,10,53,33,65,20,0,17,24,11,17,33,117,51,3,1,1,12,48,35,19,8,15,66,37,32,117,20,2,0,10,24,32,9,16,9,37,7,8,18,4,4,13,63,35,5,0,0,0,58,78,52,0,0,0,0,0,42,117,11
40,8,2,1,0,0,0,0,0,0,0,0,48,25,90,41,0,0,0,11,42,19,220,220,19,17,4,17,0,0,220,220,16,9,0,0,4,2,0,0,0,0,0,0,64,76,1,0,2,2,0,12,31,29,2,3,52,58,4,13,0,0,20,27,30,37,1,0,7,2,0,0,6,10,2,4,113,15,0,0,9,18,6,41,13,3,0,0,59,65,3,7,0,0,0,0,21,17,0,0,25,21,0,0,1,2,2,4,39,20,0,0,3,14,11,12,7,1,2,1,9,33,13,8,1,0,8,11,5,3,0,0
40,8,2,0,6,9,5,17,7,3,7,2,18,36,13,24,18,3,0,2,11,5,6,34,50,10,0,0,5,2,1,2,1,0,0,0,40,4,0,0,0,0,6,5,109,23,7,41,18,1,0,3,15,5,7,109,73,8,0,1,5,1,0,2,5,0,0,0,49,3,0,0,0,0,0,2,136,14,2,13,20,9,1,10,10,3,2,59,109,40,0,1,0,0,0,3,8,2,0,0,17,6,0,0,0,17,209,12,67,15,3,12,4,24,209,62,7,3,4,66,54,108,209,10,0,0,0,4,10,24,137,0
