9,183,2,0,0,0,0,0,17,15,1,0,89,1,0,0,15,7,0,23,142,20,0,1,9,10,0,33,27,14,1,4,31,65,18,22,13,30,10,67,89,47,3,4,136,12,18,73,42,17,0,35,142,17,1,7,24,4,3,68,28,7,2,31,82,38,9,8,11,19,10,60,50,57,19,12,55,55,65,120,7,1,5,16,142,88,14,5,3,50,27,25,8,2,0,2,28,142,50,7,7,3,2,17,61,35,17,22,39,14,12,6,2,6,33,87,42,26,28,13,16,84,15,30,7,32,53,33,18,125,8,0
10,122,2,1,35,114,60,1,1,2,20,17,56,84,43,6,3,5,28,10,11,13,39,45,39,6,13,16,29,1,25,28,7,8,18,100,51,40,9,0,0,19,114,47,36,13,6,0,0,21,114,58,114,47,64,40,10,5,28,95,27,13,55,114,59,17,26,25,9,26,5,0,0,1,75,29,90,114,11,0,0,1,43,34,114,103,1,9,37,26,28,43,9,4,24,44,61,61,114,38,0,4,1,0,0,0,0,0,47,68,17,3,0,0,0,0,40,47,56,52,17,3,0,0,3,19,114,45,16,3,6,8
15,21,2,0,0,0,15,31,52,107,7,0,55,42,29,20,13,61,9,9,107,54,1,1,7,7,41,62,5,1,0,2,21,53,89,18,5,0,21,28,11,66,103,9,71,44,55,30,7,26,38,32,24,21,37,38,18,25,67,43,7,23,18,21,18,34,44,9,15,107,57,18,9,62,97,10,98,107,34,8,53,60,38,28,31,32,23,16,30,92,82,44,58,63,24,3,0,0,5,26,9,107,98,31,12,20,16,1,10,62,35,19,99,59,23,4,33,96,59,13,24,8,1,3,49,80,14,0,0,0,0,2
15,21,2,0,59,21,34,15,11,14,17,52,27,9,5,93,112,45,21,34,112,69,8,30,51,19,8,11,71,44,4,1,1,14,12,28,6,2,5,38,76,40,28,46,74,18,30,75,75,15,38,108,81,50,70,83,47,27,10,7,56,3,0,5,11,79,33,57,3,12,39,97,99,4,1,2,95,59,39,23,25,18,26,26,22,48,56,44,52,40,24,6,29,7,42,112,24,15,3,20,0,0,9,39,58,15,0,0,19,16,10,23,36,28,14,11,74,83,21,16,2,2,11,39,13,43,92,112,6,0,2,3
22,226,2,0,0,0,1,22,97,20,3,1,111,35,2,4,48,13,4,38,50,38,35,6,0,5,29,30,2,6,50,9,0,7,77,19,5,3,2,47,123,6,0,1,123,123,9,7,72,6,3,21,46,121,83,12,5,49,17,9,0,6,71,17,12,50,35,1,6,0,0,13,123,77,1,5,123,12,0,4,62,20,21,123,37,6,1,0,2,93,77,84,0,0,0,0,7,61,47,2,1,1,1,13,86,76,3,0,107,12,0,12,49,4,1,48,74,10,0,0,3,17,11,41,0,0,0,0,11,53,19,8
28,59,2,1,14,5,9,6,17,18,6,5,22,17,28,18,38,15,8,8,6,1,6,39,105,43,17,15,7,14,6,15,35,85,78,15,15,8,12,3,15,49,12,11,34,6,1,1,18,95,73,24,84,100,66,106,66,43,16,11,8,80,100,112,66,33,11,8,1,10,21,2,7,83,71,1,43,38,23,3,2,76,24,11,112,62,24,23,53,105,43,112,39,13,13,36,95,112,37,25,1,53,98,7,7,11,11,0,8,43,66,27,24,4,4,7,17,29,12,23,60,20,14,28,30,7,4,40,64,23,6,5
31,30,2,0,1,9,15,36,53,28,4,0,28,16,6,13,121,36,5,19,121,43,17,20,25,5,5,65,5,8,31,52,36,14,30,6,15,7,22,45,37,16,12,21,36,14,8,119,121,18,4,32,121,121,23,11,7,1,2,61,32,76,93,121,28,5,2,5,41,3,1,12,9,24,26,51,35,22,15,100,114,46,24,19,121,73,14,15,8,2,15,109,48,18,6,45,39,53,87,82,18,23,5,16,7,12,11,14,26,37,11,31,15,29,19,7,37,49,6,0,4,9,8,22,35,11,3,1,5,14,50,38
32,121,2,0,13,3,1,2,2,37,51,36,73,36,7,7,6,8,36,65,22,27,29,123,25,4,17,27,19,6,16,36,8,8,49,43,30,5,14,26,6,15,23,18,133,96,3,4,3,1,4,27,57,44,24,116,52,12,5,5,3,3,24,108,58,9,7,3,30,8,2,2,1,29,112,54,133,22,0,0,0,2,22,133,51,19,13,33,39,64,50,46,7,6,3,58,47,51,72,7,36,45,21,0,1,4,11,13,133,42,1,0,0,0,4,56,123,44,16,43,72,35,34,22,41,41,9,49,73,26,16,7
34,94,2,1,1,9,7,3,5,14,8,1,55,22,5,0,1,9,8,44,106,106,12,2,17,23,5,22,14,22,9,10,132,67,3,2,2,1,0,0,10,30,37,10,75,8,3,3,14,22,20,105,134,39,19,39,22,20,4,96,7,37,59,93,49,34,2,0,5,19,44,25,15,1,4,5,89,76,17,16,13,1,0,9,134,110,23,33,12,3,2,39,34,25,31,118,112,16,5,17,15,4,26,40,19,2,3,7,73,21,46,25,8,0,1,13,134,15,3,1,3,6,42,118,11,2,3,6,70,37,40,43
44,4,2,0,67,25,6,21,74,21,8,20,158,49,7,17,3,0,0,15,45,8,21,74,9,1,0,2,0,0,0,0,0,0,0,0,97,26,20,18,68,64,25,115,158,63,3,1,1,0,1,86,58,21,4,12,10,7,2,4,0,0,0,0,0,0,0,0,43,91,158,64,30,8,2,19,158,123,40,3,6,9,6,53,42,3,0,4,22,38,15,15,0,0,0,0,0,0,0,0,13,47,66,134,71,10,1,5,101,57,17,29,16,7,3,51,18,10,11,5,20,8,1,12,0,0,0,0,0,0,0,0
