4,210,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,25,20,1,0,0,0,0,9,8,0,0,0,0,0,0,3,39,3,0,0,6,2,1,13,142,142,33,0,0,0,0,25,54,142,97,0,0,0,0,15,50,10,1,0,0,0,0,15,100,30,3,0,5,2,1,16,142,80,6,0,0,0,1,105,131,62,22,0,0,0,11,133,37,33,2,1,3,2,4,8,69,57,17,4,4,10,7,13,142,20,1,1,2,8,110,99,62,3,0,0,0,0,115,142
4,229,2,0,0,0,14,50,117,117,55,0,21,2,9,36,30,96,117,18,90,41,41,25,9,29,73,63,117,42,31,31,16,9,24,47,10,12,32,47,117,117,15,4,36,17,41,102,103,59,11,7,117,117,45,19,19,7,5,69,42,55,75,40,63,30,26,33,4,2,1,22,117,63,13,2,20,4,0,7,47,89,14,2,114,9,1,1,6,3,0,38,9,1,1,3,25,9,2,12,0,0,0,3,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,161,2,0,15,0,0,0,0,0,3,91,112,21,0,0,0,0,5,157,65,55,6,0,0,0,0,20,10,15,3,0,9,28,6,2,90,13,0,0,0,0,0,38,157,77,0,0,0,0,0,59,80,81,4,0,8,28,3,4,0,2,1,2,78,73,9,0,56,14,0,0,0,0,0,5,157,37,0,0,0,0,1,64,69,4,0,0,32,55,15,41,0,0,0,3,77,92,15,0,10,4,0,0,0,0,0,10,137,10,0,0,0,0,12,157,32,0,0,0,13,51,93,72,0,0,0,3,36,97,60,1
16,37,2,0,5,0,0,0,0,23,28,11,40,0,0,0,0,0,6,48,80,11,0,0,0,0,0,55,112,13,0,0,0,0,0,36,6,0,0,0,0,8,36,67,61,1,0,0,0,0,0,82,128,28,0,0,0,0,0,22,128,84,0,0,0,0,0,2,29,0,0,0,0,6,23,87,128,10,0,0,0,0,0,70,128,93,0,0,0,0,0,4,128,128,0,0,0,0,0,0,42,21,0,0,0,1,2,23,128,43,0,0,0,0,0,29,128,121,0,0,0,0,0,1,128,128,0,0,0,0,0,0
18,127,2,0,67,5,3,2,0,4,9,48,116,3,0,0,0,0,4,116,75,0,0,0,0,0,3,120,19,12,8,18,8,0,0,18,102,13,0,0,0,1,13,98,126,9,0,0,0,0,2,104,126,14,0,0,0,0,1,92,75,20,1,0,1,7,2,36,89,126,6,0,0,0,0,13,125,63,0,0,0,0,0,4,126,50,0,0,0,0,0,10,61,43,6,3,64,46,0,3,54,41,2,0,0,0,0,15,87,10,0,0,0,0,0,22,126,21,0,0,0,0,0,12,65,6,2,21,126,32,0,4
20,67,2,0,143,22,0,0,0,0,0,51,143,0,0,0,0,0,0,102,96,3,0,1,3,3,6,50,2,1,0,1,10,17,8,5,143,81,0,0,0,0,0,14,143,18,0,0,0,0,0,42,100,2,0,0,0,1,18,59,4,0,0,0,10,67,18,28,143,59,0,0,0,0,0,17,143,42,0,0,0,0,0,7,80,3,0,0,2,2,1,16,1,0,0,0,72,81,6,6,143,26,0,0,0,0,0,10,143,36,0,0,0,0,0,3,41,10,0,0,5,8,2,3,0,0,0,0,105,55,0,0
24,96,2,0,94,34,3,0,3,7,3,6,149,106,0,0,0,0,0,2,75,49,0,0,0,1,4,18,9,2,0,0,0,15,39,30,149,78,2,2,0,1,1,1,149,95,2,0,0,0,0,13,61,28,21,24,1,3,6,10,2,11,6,7,2,5,4,1,149,41,3,7,10,0,0,20,149,46,0,0,0,0,1,131,56,20,5,7,2,4,20,67,3,4,4,5,3,2,3,1,105,67,10,11,17,0,0,4,149,149,5,0,0,0,0,11,34,51,10,4,4,3,0,4,6,2,1,0,0,0,0,5
26,169,2,0,51,23,44,30,8,1,0,10,111,9,3,3,2,0,18,109,27,1,0,1,0,0,55,101,20,0,0,1,0,0,35,71,11,4,17,36,41,40,36,19,112,73,14,16,10,16,17,67,20,29,21,81,29,15,58,76,52,9,1,4,1,0,62,102,12,20,112,35,8,33,50,34,99,17,59,32,5,15,98,99,14,17,24,26,21,38,112,41,17,15,23,2,1,7,112,35,0,6,94,112,28,0,0,0,0,16,103,79,4,0,7,1,4,34,84,51,2,0,15,6,6,39,58,1,0,0,8,9
26,169,2,0,0,1,3,16,112,112,10,0,73,33,11,21,84,14,19,44,21,14,15,6,19,39,38,26,0,29,69,21,46,18,5,0,6,1,1,20,112,67,3,0,91,106,96,17,61,19,6,23,23,79,112,57,15,18,9,12,35,112,80,4,1,1,0,1,12,3,3,35,99,50,1,0,112,30,13,20,28,25,17,55,72,60,19,23,23,87,23,20,70,98,18,0,0,1,0,1,4,12,8,45,37,5,1,0,112,17,8,25,28,1,1,16,80,82,53,8,1,4,1,3,56,66,11,0,0,0,0,0
34,183,2,0,8,3,12,19,13,34,40,7,101,31,1,4,6,8,5,22,47,108,22,0,0,0,0,4,34,35,19,0,0,0,0,8,20,14,19,27,91,19,1,7,122,48,0,4,39,15,5,39,98,97,15,0,0,8,55,22,7,19,15,1,1,24,40,6,46,10,0,1,122,110,10,13,122,11,0,0,40,28,20,111,71,48,0,0,0,6,95,60,38,96,2,0,0,5,25,8,28,40,0,0,29,122,20,9,122,122,0,0,2,19,10,42,116,98,1,0,0,0,1,8,41,49,0,0,1,16,12,3
