7,12,2,1,155,39,0,0,0,0,0,7,155,58,0,0,0,0,0,1,70,108,27,6,0,0,0,1,56,34,18,8,1,0,0,1,155,129,0,0,0,0,0,18,155,67,0,0,0,0,0,10,144,28,7,5,3,4,12,75,39,8,5,8,5,6,9,21,155,155,0,0,0,0,0,0,70,133,12,0,0,0,0,3,76,13,5,1,0,0,3,52,65,1,0,0,0,0,3,24,4,4,0,0,0,0,0,0,1,7,2,0,0,0,0,0,11,0,1,0,0,0,0,2,15,0,0,0,0,0,0,6
10,98,2,0,63,10,0,0,0,0,0,1,54,59,5,0,0,0,0,1,88,28,10,3,0,0,0,10,115,0,0,0,1,0,0,17,132,32,0,0,0,0,0,8,132,125,17,11,0,0,0,9,96,45,37,64,3,0,0,6,132,20,1,2,0,0,0,16,132,7,0,0,0,0,0,18,132,13,1,3,0,0,3,78,77,37,7,31,9,4,14,42,132,67,1,1,0,0,0,0,132,8,0,0,0,0,0,14,132,20,0,0,0,0,0,28,88,120,0,0,0,0,6,17,67,55,0,0,0,0,5,13
14,49,2,1,60,34,0,0,0,0,0,13,67,34,0,0,0,0,0,21,75,31,0,0,0,0,0,4,150,133,0,0,0,0,0,0,78,8,0,0,0,0,0,24,133,16,0,0,0,0,0,20,143,9,0,0,0,0,0,11,150,61,0,0,3,5,1,21,105,11,0,0,0,0,0,0,140,10,0,0,0,0,0,8,147,16,0,0,0,0,0,13,150,33,0,0,3,20,8,39,65,15,0,0,0,0,0,0,73,5,0,0,0,0,0,23,109,4,0,0,0,0,0,40,137,5,0,0,2,18,17,86
20,61,2,1,43,12,2,0,0,0,0,13,141,79,29,7,4,0,0,3,46,44,101,34,109,8,0,0,50,30,16,3,15,2,0,0,80,13,0,0,0,0,0,9,141,102,0,5,23,3,0,15,53,32,0,14,141,29,0,7,76,7,0,0,16,4,0,16,86,1,0,0,0,0,0,16,141,7,0,0,20,27,5,76,39,1,0,0,141,121,8,31,107,4,0,0,7,7,0,24,59,1,0,0,0,0,0,18,141,2,0,0,7,23,12,67,20,0,0,0,45,74,11,18,90,0,0,0,0,2,0,22
29,187,2,1,0,0,0,0,131,128,0,0,2,0,0,1,29,38,20,10,111,4,0,0,1,16,13,19,131,11,0,0,0,0,0,60,0,0,0,3,131,78,0,0,8,0,0,7,66,37,4,3,131,1,0,0,6,9,3,37,131,0,0,0,0,0,0,131,0,0,0,0,131,59,0,0,24,6,0,0,74,55,1,2,81,12,0,0,2,4,10,32,131,0,0,0,0,0,4,122,0,0,0,0,75,68,0,0,46,1,0,0,44,50,4,12,43,1,0,0,3,14,10,19,131,27,0,0,0,0,2,31
33,220,2,0,33,45,13,0,1,2,5,7,6,62,99,9,5,2,1,2,76,56,52,12,3,0,0,4,53,16,10,67,34,5,0,3,90,45,3,5,12,4,8,20,124,54,32,13,2,1,6,32,46,53,65,73,7,0,0,1,48,40,10,7,124,75,0,0,124,39,24,47,13,1,0,6,124,31,16,21,2,0,0,26,56,19,44,24,13,19,6,18,1,8,10,4,124,124,2,0,62,68,44,38,0,0,0,3,54,124,62,23,0,0,0,2,20,54,56,71,65,23,4,4,0,0,0,23,124,90,1,0
34,62,2,0,30,0,0,0,0,0,58,143,58,0,0,0,0,0,28,143,3,0,1,0,0,0,23,12,0,0,0,0,0,3,19,1,79,21,1,0,0,0,7,100,143,32,1,0,0,0,0,143,58,13,30,1,0,0,5,15,0,5,44,2,0,0,4,3,82,143,17,0,0,0,0,18,143,143,10,0,0,0,3,23,48,10,5,0,0,0,54,28,0,3,11,0,0,0,62,22,138,31,1,0,0,0,0,128,128,38,1,0,0,0,1,86,4,0,0,0,0,5,19,5,0,0,0,0,0,1,26,5
35,90,2,0,10,73,18,0,0,0,1,0,14,133,103,16,0,0,0,0,7,41,55,65,4,0,6,7,27,18,18,6,0,0,4,15,75,75,34,0,0,0,0,6,133,114,73,45,11,1,0,17,15,21,60,133,115,5,1,1,15,78,37,23,7,0,0,1,54,44,32,2,0,0,0,1,133,37,3,4,14,23,15,44,21,27,37,38,133,60,13,13,0,75,55,10,10,29,9,0,11,63,48,2,0,3,10,1,55,99,17,0,0,8,32,22,2,47,33,2,10,99,34,4,0,5,9,1,9,133,37,0
38,8,2,0,1,0,0,0,1,1,115,47,54,0,0,0,0,0,101,169,169,0,0,0,0,0,10,169,19,0,0,0,0,2,13,22,5,0,0,0,3,2,1,3,169,3,0,0,0,0,0,50,169,7,0,0,0,0,0,68,51,0,0,0,0,5,17,16,2,2,0,0,0,0,0,0,169,46,0,0,0,0,0,5,169,50,0,0,0,0,18,47,23,0,0,0,0,16,88,20,1,1,0,0,0,0,0,0,39,10,0,0,0,0,0,0,46,6,0,0,0,0,4,10,0,0,0,0,0,1,11,2
39,61,2,0,21,0,0,0,0,1,38,114,30,0,0,0,0,0,76,136,38,0,0,0,0,0,17,129,1,0,2,0,0,0,12,4,13,4,0,0,0,0,15,17,109,24,0,0,0,0,7,136,136,25,1,0,0,0,0,136,25,8,24,0,0,0,7,7,31,16,0,0,0,0,1,11,106,136,11,0,0,0,0,25,136,136,3,0,0,0,5,24,18,2,1,0,0,1,45,15,21,1,0,0,0,0,2,28,136,32,0,0,0,0,0,136,103,23,0,0,0,0,1,90,2,0,0,0,0,5,10,3
