13,41,2,0,3,18,43,51,3,0,0,0,3,57,65,31,0,0,0,0,4,64,120,16,0,0,0,0,91,120,41,16,9,0,0,0,14,9,12,27,23,34,29,6,120,97,70,16,2,7,7,20,34,75,120,35,11,4,3,3,83,120,21,11,11,0,0,0,25,26,26,16,27,24,11,9,120,30,9,7,4,6,24,62,85,66,6,11,13,13,38,37,113,119,9,15,4,5,14,9,15,15,4,13,23,12,15,16,39,36,2,0,1,33,82,18,49,31,1,0,0,7,120,85,31,32,11,2,1,34,120,58
14,63,2,0,16,10,61,43,1,0,0,2,21,94,104,41,4,2,0,5,58,127,51,17,23,4,0,11,4,9,15,21,36,29,13,2,27,5,10,8,11,11,9,46,45,14,12,14,49,46,14,58,127,36,9,18,63,26,13,127,13,20,12,26,96,28,7,8,5,4,2,4,21,17,21,16,41,72,27,6,22,17,13,12,127,127,25,59,22,1,1,16,15,15,9,127,74,3,3,8,4,44,34,32,22,2,0,0,45,111,25,2,9,8,1,3,127,91,7,21,32,3,1,7,18,12,3,94,127,14,1,0
14,110,2,0,54,36,3,2,0,0,3,31,28,17,5,28,4,16,38,54,41,40,80,64,5,10,23,23,43,50,31,5,30,19,6,15,17,71,48,44,23,52,5,17,39,1,3,12,12,91,86,50,128,55,7,3,14,16,29,47,28,21,7,7,109,57,2,8,2,22,20,18,102,128,4,1,85,25,38,21,13,80,19,7,128,33,3,2,25,21,12,38,47,101,20,7,93,51,9,12,17,13,20,7,40,68,22,14,41,31,66,28,1,0,11,14,83,27,14,4,21,33,45,33,109,40,3,4,18,34,52,128
20,186,2,0,46,6,1,1,13,4,0,5,95,26,0,0,0,0,1,11,117,75,0,0,16,13,1,18,79,15,0,0,80,52,4,12,48,11,1,1,5,5,2,7,90,12,0,0,4,11,14,45,108,22,2,3,23,31,22,117,117,11,1,7,78,78,12,36,31,30,57,6,1,3,0,2,79,20,8,11,17,18,3,8,117,62,6,10,47,15,2,15,117,75,4,18,99,25,1,2,7,31,85,31,4,0,0,1,39,55,55,80,17,1,0,0,110,103,20,27,58,9,0,0,117,99,11,23,65,13,2,9
20,230,2,0,6,0,4,2,4,15,29,12,81,18,0,0,4,39,28,22,131,67,31,25,6,1,1,22,60,16,26,78,42,2,0,25,0,0,30,40,22,2,2,1,97,10,6,27,18,2,3,45,137,49,10,14,18,9,2,60,34,13,39,72,101,21,4,23,0,4,41,137,30,0,0,0,50,56,84,39,7,0,0,3,137,74,15,13,26,30,11,40,38,39,25,28,40,54,20,40,1,2,46,137,35,23,6,3,8,18,107,122,9,3,3,2,52,15,23,33,10,12,69,66,18,25,16,11,10,16,80,65
21,32,2,0,16,7,22,96,18,0,0,4,128,57,14,18,4,0,0,12,26,35,44,29,0,0,2,3,10,12,36,19,30,15,6,4,24,18,17,128,102,1,4,10,128,116,26,37,18,0,0,7,28,30,91,128,3,2,2,3,1,0,50,82,13,9,5,2,28,6,1,67,128,14,26,70,128,14,3,29,56,4,3,76,57,5,20,37,17,32,11,31,0,0,21,63,16,40,40,0,25,8,2,36,34,2,18,42,114,16,11,41,27,4,23,52,36,1,0,8,44,17,24,101,0,0,0,27,90,66,57,6
26,14,2,2,41,7,7,17,11,19,25,123,45,33,24,37,32,45,18,19,72,24,1,0,4,85,50,36,5,16,22,25,15,100,30,4,123,63,7,1,1,12,23,55,40,27,26,10,25,123,74,21,81,45,0,0,3,58,87,30,25,58,30,11,4,48,50,4,91,32,8,13,8,25,33,17,41,11,5,22,19,123,51,13,123,63,8,5,6,15,9,39,26,61,123,17,10,35,24,5,13,40,30,34,29,10,2,9,33,69,7,36,53,7,0,3,84,123,10,0,0,12,30,13,17,75,21,0,0,9,49,22
26,14,2,0,9,18,22,67,37,1,8,29,12,2,0,8,19,28,62,42,28,28,25,101,17,6,9,8,0,4,22,97,10,0,0,0,19,23,19,114,114,0,1,0,51,8,36,106,29,7,15,16,114,59,23,54,13,11,6,46,22,33,106,114,25,14,5,11,9,7,16,73,104,52,6,5,29,23,59,114,29,11,5,11,94,78,27,44,14,7,3,18,34,15,22,46,25,23,32,37,42,28,1,2,80,114,4,4,62,36,4,33,44,29,7,6,111,24,17,24,16,9,6,24,41,26,47,114,26,3,2,5
26,119,2,0,10,17,15,30,2,1,1,3,58,71,7,4,1,7,12,8,20,37,29,1,15,59,11,4,9,81,63,0,2,16,0,0,14,7,7,7,4,4,18,55,30,14,7,3,27,36,41,37,142,85,36,1,4,9,27,57,30,85,98,10,7,16,14,16,15,32,60,28,3,1,2,15,16,111,94,11,21,9,1,8,130,142,40,5,6,2,6,40,55,142,55,0,2,13,17,24,33,72,51,3,0,2,2,6,11,112,64,6,15,26,3,1,45,142,34,4,7,5,0,0,43,142,18,1,38,32,3,0
28,213,2,1,46,29,10,0,1,4,15,77,71,12,1,7,6,0,7,56,20,25,59,85,48,3,6,15,68,94,48,17,10,22,21,12,37,57,14,0,0,9,10,16,57,44,26,32,2,1,23,50,69,22,22,17,4,3,29,79,20,10,28,45,34,28,27,17,108,112,23,1,2,6,3,6,52,112,78,106,112,87,5,11,102,35,10,31,45,35,11,70,23,15,23,22,35,33,48,29,112,37,3,0,2,32,30,39,48,47,3,2,74,112,33,21,55,107,20,3,15,32,9,32,12,35,49,16,14,68,27,6
