4,104,2,2,93,6,6,21,14,0,0,20,161,0,0,10,70,2,0,98,12,0,0,75,161,7,0,6,0,0,1,54,89,7,1,0,64,3,5,48,43,1,0,7,161,9,0,12,45,1,0,51,45,1,0,101,161,12,0,5,0,0,2,65,161,7,0,0,22,1,0,4,31,3,0,0,161,13,0,1,15,3,0,1,22,1,0,6,151,28,0,0,0,0,4,18,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,152,2,1,6,3,1,21,92,12,1,5,152,22,1,14,35,2,1,67,152,45,1,0,0,14,12,71,9,14,8,2,6,67,29,7,14,0,0,18,83,13,0,18,128,13,1,14,69,8,5,119,152,32,1,4,5,18,15,152,42,10,5,8,15,39,30,35,31,7,3,32,50,1,0,11,109,39,8,41,59,3,0,12,152,101,4,9,16,3,1,33,19,9,3,24,98,59,46,13,1,1,0,4,2,0,0,0,21,4,0,7,2,0,0,0,68,26,2,4,3,0,0,1,2,5,2,17,75,22,5,0
26,172,2,0,68,35,8,5,8,3,11,37,64,10,2,6,13,7,32,51,57,24,9,5,8,17,17,47,55,41,2,1,4,9,5,14,27,33,18,26,44,64,43,21,18,2,0,5,39,66,107,107,118,31,1,0,0,0,66,118,83,55,12,19,33,10,5,24,30,11,5,3,16,118,95,34,82,35,8,6,15,40,36,30,118,41,1,0,0,0,42,118,46,13,2,6,25,74,118,98,12,34,19,9,14,26,33,12,34,38,4,0,0,24,72,11,49,8,0,0,0,26,95,97,21,0,0,10,31,36,57,62
28,99,2,1,19,4,0,1,55,23,0,1,138,33,0,1,8,3,0,7,57,10,0,4,110,6,0,1,0,0,0,8,76,19,0,0,22,10,1,1,58,20,1,5,138,45,0,1,7,2,0,19,65,9,0,11,138,25,0,3,0,0,0,2,126,76,0,0,23,1,0,0,46,32,8,16,138,23,0,0,11,6,4,59,47,4,0,0,122,71,1,8,0,0,0,0,138,82,0,0,37,10,1,3,29,16,1,1,138,52,0,0,26,2,0,3,27,6,0,0,138,86,0,0,0,0,0,1,65,100,0,0
31,163,2,0,5,1,1,3,9,58,30,24,17,17,45,48,5,2,7,44,4,51,109,67,11,0,0,1,3,14,16,44,43,4,2,0,54,3,0,3,32,75,25,31,127,127,26,1,0,0,7,57,21,91,127,95,42,2,1,6,2,7,70,127,79,1,0,0,56,29,39,63,35,4,0,7,127,64,11,1,0,0,2,113,59,16,12,33,52,16,18,82,1,7,59,67,56,7,1,1,3,25,67,38,1,0,2,2,98,75,24,1,0,0,0,24,112,15,4,6,6,1,1,36,6,3,5,26,67,5,1,2
36,97,2,1,17,4,2,24,32,1,0,0,143,29,0,3,7,0,0,1,57,7,0,17,97,3,0,0,0,0,0,47,123,8,0,0,31,2,0,5,73,19,1,2,143,29,0,2,13,2,0,7,66,9,0,11,143,6,0,1,0,0,0,32,105,9,0,0,30,9,1,3,79,16,0,2,143,22,0,2,8,0,0,33,72,4,0,24,143,5,0,8,0,0,0,5,126,53,0,0,14,2,0,0,51,13,3,11,143,15,0,0,3,3,3,58,56,3,0,6,102,38,1,11,0,0,0,2,143,46,0,0
51,206,2,1,0,0,0,16,80,118,10,0,1,0,3,22,35,56,31,43,93,62,12,18,2,1,6,44,75,52,12,5,8,11,1,8,8,2,1,47,113,60,25,7,19,6,2,68,118,21,37,67,118,43,2,3,5,1,14,118,69,20,1,4,21,37,9,17,21,16,15,12,30,87,27,9,23,78,63,54,111,63,11,5,118,94,38,15,8,0,8,71,33,10,2,13,27,34,47,51,14,41,50,11,34,53,13,12,59,117,65,24,22,19,7,4,7,9,21,50,60,10,16,35,19,2,3,14,11,27,49,51
51,224,2,0,35,28,7,4,8,10,27,28,15,37,13,12,22,28,38,14,19,33,8,16,34,18,29,26,7,20,20,75,56,9,6,19,102,25,15,4,15,23,10,72,36,12,17,37,116,116,60,49,116,75,10,6,12,28,46,79,26,32,14,46,101,47,12,3,30,73,111,23,8,4,4,17,25,40,116,116,38,16,4,12,116,69,74,56,19,44,25,23,17,7,18,13,24,91,50,6,16,41,61,40,7,1,1,3,16,59,55,50,24,12,9,6,6,11,24,57,116,33,5,0,50,50,36,10,12,8,1,2
63,109,2,0,0,9,29,52,63,37,0,0,32,30,3,6,48,70,3,6,130,51,0,0,0,4,2,36,123,1,0,4,11,0,0,46,2,3,16,82,97,37,2,1,65,19,46,86,38,15,0,5,130,43,2,4,0,0,1,27,122,12,0,0,1,0,2,46,3,6,7,34,26,41,35,5,20,6,22,116,35,4,15,10,119,11,8,24,16,7,65,115,107,3,0,0,0,0,55,130,4,8,16,26,30,14,20,6,25,2,7,20,35,16,18,26,9,1,1,20,74,37,28,24,130,3,0,0,1,1,16,126
73,153,2,0,21,13,13,6,8,18,6,8,60,32,4,1,2,15,28,47,8,8,6,7,5,81,75,10,18,0,1,1,3,20,47,60,19,3,10,2,1,67,126,31,126,38,14,8,4,36,84,80,25,19,63,67,59,44,27,8,20,2,27,42,50,21,38,60,95,52,8,1,0,23,126,45,126,42,1,0,1,6,53,126,59,23,37,12,34,32,45,56,10,15,64,86,20,10,3,4,85,123,14,2,2,6,2,9,109,72,0,0,0,0,9,46,85,45,4,0,0,1,19,50,9,39,35,19,8,8,8,7
77,132,2,0,14,2,8,1,0,1,109,124,12,2,1,6,11,19,71,85,5,7,6,14,27,31,13,7,5,7,6,5,14,31,16,16,25,14,124,124,7,0,37,101,124,46,31,42,3,3,22,124,28,16,55,122,27,19,12,6,3,10,72,45,12,38,26,8,13,14,33,122,89,8,10,10,124,49,18,49,37,2,21,52,34,4,27,58,7,4,96,59,0,5,88,50,12,16,45,12,2,2,4,10,26,44,50,7,30,15,8,9,20,32,39,28,42,9,1,12,20,11,64,42,25,4,0,8,36,29,35,38
