5,49,2,0,91,3,0,3,5,4,12,69,145,12,4,2,4,6,14,48,42,11,10,0,2,12,13,6,0,0,0,0,0,0,0,0,145,20,3,9,5,0,1,16,145,44,8,16,11,5,2,6,38,12,28,48,24,23,8,3,0,0,0,0,0,0,0,0,126,9,0,1,1,1,17,145,145,13,5,2,0,1,8,75,112,14,23,12,0,0,0,17,0,0,0,0,0,0,0,0,34,7,36,60,0,0,24,145,145,14,4,0,0,0,18,145,99,0,0,0,0,0,8,104,0,0,0,0,0,0,0,0
11,212,2,0,95,27,11,3,2,0,0,2,166,52,0,0,0,0,0,7,13,19,1,1,8,1,0,0,0,0,0,1,42,4,0,0,83,36,53,22,3,0,0,4,175,40,6,1,0,0,0,28,42,28,14,19,50,2,2,4,3,0,0,43,175,7,0,0,43,61,65,44,0,0,0,1,175,48,23,20,0,0,1,26,57,13,1,9,58,2,9,26,4,3,0,37,175,3,0,0,51,20,7,8,0,0,5,24,42,90,15,5,0,0,1,4,26,28,5,2,37,14,4,2,2,0,0,31,175,15,1,0
15,202,2,1,23,0,0,0,144,82,5,12,163,15,1,0,2,4,2,41,31,54,13,0,0,0,0,3,3,16,4,1,5,5,0,0,49,1,2,35,163,31,5,11,163,17,0,0,0,0,1,22,70,29,6,0,9,8,2,1,0,1,2,0,14,47,5,0,45,1,1,24,163,25,1,6,163,9,0,0,3,2,0,18,82,3,3,7,20,8,0,5,0,0,1,12,66,30,5,1,44,0,0,0,146,18,0,5,163,5,0,0,3,1,0,19,56,2,2,3,6,5,4,11,0,0,0,9,92,16,1,0
17,246,2,1,103,13,0,0,0,0,0,79,129,36,0,0,0,0,1,62,78,30,1,0,4,26,22,19,2,5,14,5,7,53,20,2,129,47,0,0,0,0,0,57,129,71,0,0,0,3,5,67,57,2,0,0,9,53,100,37,18,3,8,2,2,9,87,50,129,36,0,0,0,0,0,60,129,50,1,0,0,5,11,96,14,27,41,5,19,48,26,22,65,15,27,4,2,4,12,27,129,63,6,0,0,0,0,29,129,129,16,0,0,0,0,20,3,97,67,2,0,0,0,2,1,3,18,2,0,0,0,0
23,159,2,1,0,0,59,88,3,4,111,58,0,1,73,131,16,23,71,4,75,24,21,71,7,4,11,16,70,9,0,0,0,0,2,31,4,0,0,0,0,9,131,131,12,11,2,9,6,34,131,60,120,26,6,12,4,4,64,93,33,9,0,0,0,0,14,29,28,35,20,23,0,6,39,94,57,131,38,0,2,12,37,25,131,66,20,0,1,2,17,51,18,0,0,0,0,0,30,46,28,93,37,18,0,0,1,4,64,95,8,3,11,18,5,8,18,4,5,3,7,16,27,52,37,0,0,0,0,1,14,47
23,159,2,0,11,13,20,50,48,30,1,1,102,98,12,8,13,9,0,14,132,47,0,0,8,9,2,44,44,4,0,4,132,74,3,9,3,11,122,106,8,1,8,6,61,25,76,132,11,0,2,26,132,33,12,7,6,17,9,97,28,4,5,6,92,109,11,24,24,33,16,10,9,5,21,19,22,63,121,72,12,0,3,3,63,107,111,16,4,6,2,5,7,38,92,23,21,24,2,2,27,55,20,0,1,0,0,7,41,49,11,0,0,0,0,2,34,28,17,1,0,0,0,0,10,34,25,1,0,0,0,0
23,171,2,1,111,117,51,3,0,0,15,93,99,99,10,2,1,0,2,34,46,31,2,0,0,0,0,33,29,0,0,0,16,27,2,22,84,93,39,5,0,4,7,37,59,24,0,0,0,0,6,98,71,11,0,0,0,0,0,54,29,8,0,0,90,61,2,11,87,11,0,0,0,1,25,71,119,20,0,0,0,0,1,30,119,55,0,0,2,1,0,4,19,16,0,1,119,91,0,0,110,71,0,0,1,3,5,13,107,80,0,0,0,0,0,0,69,51,0,0,11,26,1,0,5,2,0,0,119,119,1,0
31,7,2,0,22,11,0,0,5,59,22,3,27,0,0,0,1,45,59,48,8,0,2,5,0,0,0,6,0,0,0,0,0,0,0,0,10,2,0,0,113,140,14,7,140,10,3,2,31,77,33,84,79,15,31,42,6,2,0,7,4,6,6,3,1,9,1,1,15,31,4,8,128,140,1,1,140,140,5,5,32,11,2,14,81,11,2,5,6,31,17,12,4,5,0,0,10,122,19,3,19,138,5,4,13,36,0,0,47,140,9,2,5,0,0,0,8,10,3,2,54,91,11,1,31,35,0,0,9,104,25,4
32,223,2,1,0,2,1,0,44,152,2,0,50,15,3,0,18,104,18,12,152,36,0,0,0,1,4,21,52,15,2,0,2,14,5,12,0,3,7,17,61,120,2,0,64,18,13,3,8,47,15,26,152,15,0,0,0,3,4,55,56,2,0,0,20,49,12,16,3,0,0,15,55,118,13,9,126,21,0,0,8,65,19,14,152,41,0,0,1,4,4,24,31,19,1,2,14,35,6,10,7,5,9,1,4,90,37,14,152,52,5,0,0,10,9,11,152,53,0,0,0,0,0,13,27,46,5,2,6,6,0,7
32,52,2,0,4,2,1,14,29,36,7,5,5,6,1,34,85,10,7,6,11,46,79,36,29,14,5,6,80,45,97,27,4,5,1,43,13,0,0,1,26,48,41,54,56,12,0,25,104,13,6,20,117,114,67,11,6,14,3,8,18,46,117,29,47,106,7,3,63,31,7,3,34,45,11,46,89,23,3,43,55,0,0,29,117,4,0,9,20,95,36,81,95,33,0,0,16,117,42,24,14,111,42,6,9,2,0,0,14,46,8,44,56,0,0,3,12,15,9,19,54,30,14,31,105,92,20,5,17,29,6,6
