14,42,2,1,140,55,0,0,0,0,0,0,123,91,16,8,3,0,0,0,140,26,2,2,0,0,0,5,57,0,0,0,11,24,3,9,140,20,0,0,0,0,0,16,140,19,4,5,10,18,6,37,140,12,0,1,2,4,2,20,40,0,0,0,26,28,6,12,140,34,0,0,0,0,0,12,140,26,0,0,0,6,4,28,140,26,0,0,0,2,1,10,25,1,0,0,28,36,6,6,140,35,0,0,0,0,0,2,106,49,10,1,0,0,0,1,140,9,0,0,1,1,0,11,18,2,0,0,38,30,1,3
14,84,2,0,184,0,0,0,0,0,0,83,22,0,0,0,0,0,0,9,21,5,0,0,1,2,2,15,1,1,2,5,20,12,3,5,184,0,0,0,0,0,0,175,63,3,1,1,0,0,0,13,39,6,1,2,0,0,0,3,5,3,4,17,5,0,0,0,184,18,0,0,0,0,0,152,119,8,8,1,0,0,0,25,38,13,3,0,0,0,0,0,9,4,6,15,0,0,0,0,184,35,0,0,0,0,0,99,158,8,5,0,0,0,0,46,17,20,6,0,0,0,0,0,7,8,2,7,2,0,0,0
17,170,2,2,25,14,0,1,69,31,0,3,15,7,2,10,145,60,1,2,145,48,3,10,26,6,1,11,68,18,6,9,9,8,1,6,11,4,0,24,83,60,1,2,42,2,0,21,145,51,0,10,145,38,0,2,18,7,0,29,48,12,1,6,16,27,7,16,3,6,1,48,76,5,0,2,31,10,7,92,145,14,0,1,145,32,7,13,13,1,1,91,46,6,2,25,28,4,2,54,6,2,0,13,58,22,2,8,14,2,1,26,145,39,3,9,131,50,0,1,10,5,3,51,78,29,3,5,17,1,0,18
18,239,2,0,35,9,6,6,1,0,0,9,117,3,0,0,0,1,10,91,51,29,1,0,0,7,50,51,144,70,5,3,0,0,7,34,9,8,35,16,2,1,0,2,66,10,5,1,2,1,6,83,144,39,0,0,0,0,1,101,144,72,1,0,0,0,0,30,0,2,31,17,20,9,5,0,67,23,4,8,24,7,4,9,144,84,0,0,0,0,0,12,144,91,0,0,0,2,1,10,0,0,3,22,14,20,5,0,62,18,2,3,6,10,1,11,144,39,0,0,0,0,5,67,128,35,0,0,0,0,50,100
23,84,2,0,35,2,2,0,0,0,0,41,34,4,2,0,0,0,0,15,19,3,12,7,0,0,0,5,16,2,13,8,0,0,0,16,169,3,2,0,0,0,0,174,31,14,6,0,0,0,0,11,50,8,2,0,0,0,0,9,7,4,9,18,1,0,0,1,174,1,0,0,0,0,1,174,80,18,8,0,0,0,0,93,40,23,6,0,0,0,0,0,14,7,5,9,0,0,0,0,137,0,0,0,0,0,36,174,174,2,1,0,0,0,0,174,30,8,2,0,0,0,1,22,21,10,8,2,0,0,0,1
23,160,2,0,70,0,0,0,0,1,4,124,20,0,2,4,10,7,8,71,5,1,2,5,16,7,23,22,0,0,0,104,124,2,7,12,124,2,0,17,16,2,6,124,124,29,2,6,10,0,7,81,21,6,2,22,90,19,10,17,7,0,0,52,49,7,10,51,124,13,0,51,54,2,4,53,124,17,0,3,9,2,0,74,27,2,4,56,116,11,1,16,33,4,12,27,22,3,1,34,75,2,3,79,113,5,10,59,124,3,1,2,0,0,0,102,66,3,10,65,18,0,0,18,10,2,14,45,35,10,2,11
27,154,2,0,171,4,0,0,8,6,0,43,59,22,4,17,56,5,0,11,57,40,2,4,16,6,1,22,1,1,0,6,67,59,1,1,171,2,0,0,6,4,0,40,63,4,1,9,40,12,6,23,59,8,0,1,30,6,4,52,4,0,0,6,164,31,1,3,171,0,0,0,2,1,0,93,84,10,4,28,29,0,0,18,70,32,3,7,30,17,1,6,3,1,0,6,147,50,0,1,171,6,0,0,0,0,0,36,116,12,6,21,4,0,0,6,15,9,4,18,22,11,1,4,0,0,0,42,94,16,0,0
35,61,2,1,0,0,0,0,31,30,0,0,53,8,0,0,12,12,0,2,152,78,6,8,36,4,0,0,15,9,5,16,91,16,0,1,0,0,0,0,42,29,1,0,117,6,0,0,10,16,2,10,152,69,1,30,89,2,0,6,16,5,0,25,152,10,1,6,0,0,0,0,34,34,3,1,136,2,0,0,4,12,2,16,152,5,0,4,104,28,0,65,10,0,0,3,152,44,3,16,0,0,0,0,29,20,1,0,84,0,0,0,4,3,1,19,152,0,0,0,54,37,0,63,11,0,0,0,97,43,1,7
38,13,2,0,0,0,0,7,129,6,0,0,39,0,0,0,41,6,0,8,115,0,0,1,50,0,0,22,2,0,0,9,140,1,0,1,0,0,0,1,140,13,0,0,41,0,0,0,57,22,0,16,140,2,0,4,46,1,0,23,6,0,0,22,140,0,0,0,0,0,0,16,140,3,0,0,55,10,0,2,76,10,0,4,140,24,0,7,43,0,0,7,8,1,0,25,140,0,0,0,0,0,0,22,125,0,0,0,39,1,0,4,72,6,0,15,140,3,0,3,26,2,0,37,10,0,0,25,140,5,0,3
38,81,2,0,35,22,7,0,0,0,0,2,27,14,9,9,0,0,0,0,12,12,33,19,0,0,0,13,72,2,12,19,3,0,5,196,68,8,2,0,0,0,2,87,74,21,15,4,0,0,0,9,9,21,32,21,1,0,0,0,20,5,7,34,7,0,0,42,196,17,0,0,0,0,0,196,94,34,3,1,0,0,0,15,18,3,4,18,8,0,0,7,3,5,6,22,7,0,0,1,196,3,0,0,0,0,0,196,88,11,2,0,0,0,0,114,17,2,3,3,0,0,0,18,6,12,15,12,1,0,0,2
45,122,2,0,0,8,95,74,22,2,0,0,84,17,21,40,22,1,0,6,120,4,0,4,10,0,0,12,50,7,0,1,5,0,0,6,2,1,6,23,83,77,22,2,53,21,12,14,32,29,21,16,120,9,4,1,20,2,0,34,60,1,0,0,17,2,1,39,19,61,6,55,120,21,7,3,48,120,117,39,26,13,8,6,76,27,43,34,40,10,2,9,56,2,4,12,26,2,0,30,48,25,2,42,86,0,2,9,87,77,19,18,42,101,37,32,25,120,97,31,41,58,5,10,26,53,115,120,35,0,0,3
45,242,2,0,4,9,10,12,3,14,7,4,27,26,11,3,1,3,30,41,133,33,0,0,0,0,23,133,76,7,4,4,0,2,22,80,37,98,48,8,11,20,8,8,28,30,53,37,95,37,10,15,133,45,0,1,8,13,12,58,74,13,1,1,1,33,75,54,45,20,3,11,15,32,71,50,35,24,6,11,72,77,57,19,133,85,6,3,6,4,2,26,53,124,62,6,3,10,5,15,0,4,12,23,49,11,13,2,38,11,13,9,3,6,13,32,133,43,1,0,0,0,0,67,133,93,18,0,0,0,0,45
53,125,2,0,3,1,7,23,13,10,2,9,20,21,5,1,1,1,4,61,12,5,7,20,3,0,2,33,4,13,25,12,0,0,2,25,24,4,4,62,46,24,6,5,130,93,31,17,6,3,3,16,39,30,31,47,70,5,7,16,146,146,81,23,4,0,3,8,11,3,23,117,5,0,0,1,96,14,20,57,7,8,12,84,73,10,2,13,96,60,22,51,146,96,14,9,6,4,1,126,3,0,5,30,0,0,0,3,1,0,6,84,7,3,4,11,14,1,5,44,32,46,14,32,126,3,4,2,1,4,3,146
