2,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41,1,0,0,0,0,0,3,139,15,1,0,0,0,0,14,14,5,3,44,52,0,0,2,80,17,5,0,0,0,0,5,187,28,0,0,0,0,0,13,187,105,9,6,2,0,0,46,40,26,15,77,62,2,0,11,92,26,6,0,0,0,0,30,187,16,0,0,0,0,0,36,187,11,0,0,1,1,2,187,48,4,7,13,42,7,8,93
4,218,2,0,74,39,6,4,52,33,2,5,79,86,28,0,0,0,20,29,68,22,13,28,5,58,91,68,11,4,13,37,10,96,76,47,45,107,119,47,23,5,2,5,53,18,51,114,24,10,54,66,119,50,44,56,4,4,11,82,15,25,117,119,10,3,2,7,41,119,119,64,2,0,0,0,19,8,46,119,30,0,0,3,119,53,20,18,2,0,0,7,9,21,47,59,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,51,2,0,4,0,0,0,11,0,0,3,22,0,1,7,4,0,0,6,17,4,1,22,9,0,0,0,38,15,0,0,0,0,0,0,26,0,0,27,120,4,0,18,132,8,2,30,20,1,0,52,70,26,5,99,66,0,0,0,124,123,5,2,1,0,0,0,16,5,5,98,88,1,0,2,132,37,8,39,19,0,0,12,110,24,2,92,98,0,0,0,132,98,14,6,3,0,0,0,2,10,31,76,17,1,0,0,132,25,9,50,9,0,0,9,94,18,14,97,34,0,0,6,132,77,15,18,3,0,0,1
8,56,2,0,11,3,0,0,4,0,0,0,5,0,0,0,21,1,0,2,21,1,1,7,5,0,0,4,14,5,0,10,6,0,0,0,71,77,14,23,52,1,0,0,45,1,0,39,130,7,0,18,130,16,3,44,42,2,0,37,84,53,5,63,55,0,0,0,76,20,7,20,68,23,4,35,32,13,14,130,125,5,0,1,130,66,9,64,46,0,0,5,130,57,5,66,77,0,0,0,101,28,41,21,8,4,1,19,8,21,67,102,42,2,0,0,130,24,6,59,30,1,0,8,130,42,17,70,29,3,0,4
8,68,2,0,18,1,0,0,0,0,0,0,80,11,0,0,0,0,0,3,19,6,1,11,20,0,0,2,4,0,0,28,57,2,0,10,147,30,0,0,0,0,0,1,147,110,4,1,0,0,0,12,55,40,17,47,40,1,0,5,2,0,1,100,74,0,0,2,147,25,0,0,0,0,0,9,147,26,0,0,0,0,1,124,58,4,3,12,51,12,8,89,0,6,13,54,31,4,0,0,147,11,1,0,0,0,0,39,147,2,0,0,0,0,0,110,147,10,13,6,3,0,1,72,5,29,53,17,2,0,0,1
10,209,2,0,0,0,0,0,5,1,12,40,0,0,0,0,44,72,52,28,24,19,1,0,42,35,10,12,30,48,5,0,1,4,17,23,5,5,23,50,64,8,39,111,11,3,8,10,58,123,123,76,123,59,32,3,29,52,34,40,36,41,66,16,1,1,15,25,2,13,49,67,53,32,12,7,32,14,13,26,123,72,15,7,123,39,10,5,13,4,4,64,50,10,41,43,7,10,5,53,1,13,19,45,123,98,4,0,30,10,8,11,58,82,17,24,107,13,2,0,1,2,11,105,30,0,0,1,10,15,15,122
20,67,2,0,140,64,0,0,0,0,0,2,140,34,0,0,2,3,2,46,22,3,2,8,41,22,3,13,5,4,5,46,51,2,0,0,140,15,0,0,1,1,0,34,140,46,4,1,0,0,0,25,43,27,54,36,8,3,0,5,3,11,38,69,27,0,0,0,140,50,0,0,1,1,0,7,140,29,1,0,0,0,0,53,117,25,47,18,7,0,0,25,3,5,24,38,101,9,0,0,140,14,0,0,1,0,0,15,140,16,0,0,0,0,0,25,140,16,3,12,8,0,0,8,6,4,3,91,57,0,0,0
20,214,2,0,4,39,81,48,52,17,5,15,0,0,13,29,56,67,32,0,17,25,4,6,81,66,17,3,122,92,9,3,3,3,5,8,0,16,15,22,98,122,44,1,3,1,2,10,101,122,42,5,94,54,3,2,11,40,27,22,122,55,0,0,0,0,0,49,0,0,5,20,32,122,13,0,3,6,22,34,48,57,14,11,96,32,24,7,1,1,20,38,103,2,0,0,0,0,12,89,0,3,73,122,21,10,0,0,0,0,12,122,22,7,17,9,24,6,17,22,3,2,36,57,93,33,2,0,0,0,4,37
20,214,2,0,1,8,8,5,5,80,115,10,8,12,10,0,0,9,121,30,110,8,0,0,0,15,55,27,121,44,6,4,14,1,2,12,0,25,68,48,11,8,4,1,7,26,30,29,21,35,22,12,121,20,2,2,1,7,19,81,121,45,1,0,18,26,28,107,0,13,77,103,6,0,0,0,4,10,29,121,52,8,2,2,121,67,13,18,11,2,2,32,71,27,1,0,2,18,36,85,6,4,61,96,2,0,3,3,1,0,20,121,104,1,1,1,61,16,4,29,45,2,4,66,25,21,19,7,2,23,33,35
24,150,2,0,59,34,3,2,12,28,22,27,23,25,7,4,8,9,15,19,51,9,6,10,3,0,24,98,122,33,5,10,47,5,6,65,64,7,22,20,22,10,40,93,139,85,25,10,6,11,31,54,68,47,49,126,32,0,2,20,139,10,3,18,18,6,11,89,42,2,7,19,80,46,22,33,139,25,4,6,7,1,3,93,87,21,16,111,74,4,4,15,52,33,18,25,11,5,11,28,43,20,12,1,5,19,21,16,139,58,1,0,0,0,5,59,55,30,5,11,14,12,28,55,12,28,11,6,16,22,3,0
30,95,2,0,16,2,5,65,10,0,0,9,64,31,16,73,7,0,0,2,155,66,1,0,0,0,0,29,155,27,0,1,2,1,0,36,40,3,2,18,9,0,0,18,44,4,3,46,54,0,0,10,155,18,0,1,3,0,0,78,155,26,1,2,2,0,0,47,20,25,4,16,13,0,0,4,36,7,0,10,85,1,0,3,155,55,0,1,7,0,0,17,155,27,0,0,0,0,0,61,2,6,2,16,18,6,9,2,18,4,7,14,48,7,4,3,155,13,3,4,4,0,0,22,154,10,0,0,0,0,0,59
